User_ID,Age,Country,ISBN,Title,Author,Main_Genres,Genres,Age_Group
39773,49, usa,439099390,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
39773,49, usa,812505166,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
40462,46, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
40939,25, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
40943,40, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
40943,40, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
41084,36, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
41138,38, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
41155,41, france,2253008486,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
41177,38, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
41364,34, usa,394750594,Sanford Meisner on Acting,Dennis Longwell,"Arts, Film & Photography",Theater & Ballet,Adult (30-59)
41425,31, new zealand,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
41781,54, usa,375412883,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene,"Sciences, Technology & Medicine",Astronomy,Adult (30-59)
41911,19, romania,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
42099,47, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
42180,30, usa,736660488,Seven Years In Tibet,Heinrich Harrer,Sports,Active Outdoor Pursuits,Adult (30-59)
42466,38, canada,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
42506,39, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
42914,26, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
42914,26, usa,081120068X,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
42935,31, canada,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
43246,36, canada,451520599,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Adult (30-59)
43246,36, canada,451525817,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
43246,36, canada,553151746,Charlie and the Great Glass Elevator,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
43246,36, canada,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
43246,36, canada,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Adult (30-59)
43246,36, canada,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
43397,33, spain,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
43397,33, spain,8402074685,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
43910,43, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
44421,23, canada,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
44535,20, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
44743,29, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
44845,29, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
44925,33, united kingdom,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
45004,33, spain,8470021818,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
45193,17, usa,440226198,The Gift of Fear,Gavin de Becker,Society & Social Sciences,Social Welfare & Social Services,Teens (12-17)
45255,35, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
45516,24, italy,812505166,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
46154,34, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
46374,29, canada,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Young Adult (18-29)
46398,37, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
46398,37, usa,812504577,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
47293,41, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
47411,45, usa,449200795,Silent Spring,Rachel Carson,"Crafts, Home & Lifestyle",Gardening & Landscape Design,Adult (30-59)
47476,19, usa,671678817,The Communist Manifesto,Karl Marx,Business & Economics,Economics,Young Adult (18-29)
47512,28, italy,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
47786,16, australia,451521358,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Teens (12-17)
47982,20, usa,553210424,Metamorphosis,Franz Kafka,Literature & Fiction,Classic Fiction,Young Adult (18-29)
48281,124, new zealand,879801638,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,
48494,51, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
48494,51, usa,553121456,Independence,Chitra Banerjee Divakaruni,Higher Education Textbooks,Social Sciences,Adult (30-59)
48494,51, usa,553275593,Zen in the Martial Arts,Joe Hyams,Religion,Buddhism,Adult (30-59)
48971,48, usa,399529209,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
48971,48, usa,1853268461,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
49109,38, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
49109,38, usa,553151746,Charlie and the Great Glass Elevator,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
49109,38, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
49212,38, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
49460,37, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
49933,21, usa,66620724,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,"Computing, Internet & Digital Media",Network Administration,Young Adult (18-29)
49994,40, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
50204,36, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
50547,32, canada,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
51803,34, canada,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
51803,34, canada,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
51883,31, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
52021,27, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Young Adult (18-29)
52199,47, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
52203,32, france,2266003542,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
52256,17, usa,1566193087,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Teens (12-17)
52350,31, portugal,345376595,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
52350,31, portugal,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
52350,31, portugal,1570629706,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
52584,45, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
52584,45, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
52584,45, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
52584,45, usa,449214923,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
52584,45, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
52584,45, usa,812504577,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
52917,42, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Adult (30-59)
52917,42, usa,553071289,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Adult (30-59)
53278,34, canada,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
53278,34, canada,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
53418,28, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
53846,55, usa,876120796,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Adult (30-59)
54220,16, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Teens (12-17)
54730,22, usa,1566193087,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
54817,25, united kingdom,451528557,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Young Adult (18-29)
54838,21, canada,6550924,Seven Years In Tibet,Heinrich Harrer,Sports,Active Outdoor Pursuits,Young Adult (18-29)
54884,33, usa,440226198,The Gift of Fear,Gavin de Becker,Society & Social Sciences,Social Welfare & Social Services,Adult (30-59)
55178,25, usa,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Young Adult (18-29)
55178,25, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Young Adult (18-29)
55187,48, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
55187,48, usa,385292163,The Art of War,Lionel Giles translator,History,Ancient,Adult (30-59)
55187,48, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
55187,48, usa,449214923,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
55187,48, usa,553351702,The Book of Five Rings,Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Adult (30-59)
55251,26, canada,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
55395,35, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
55438,42, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
55490,25, usa,425043797,Dune Messiah,Frank Herbert,Reference,Library & Information Science,Young Adult (18-29)
55492,43, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
55492,43, usa,449214923,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
55492,43, usa,451529065,The Origin of Species,Charles Darwin,"Sciences, Technology & Medicine",Biology & Life Sciences,Adult (30-59)
55492,43, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
55492,43, usa,081120068X,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
55734,37, canada,881030317,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
55927,17, usa,1566190916,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Teens (12-17)
56271,22, united kingdom,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
56399,63, united kingdom,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Senior (60+)
56447,22, usa,590509640,Turkey Trouble,Wendi Silvano,Children's Books,Holidays & Celebrations,Young Adult (18-29)
56447,22, usa,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
56856,23, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
56856,23, usa,743477103,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
56959,52, usa,312241356,"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts,Medicine & Health Sciences,Administration & Policy,Adult (30-59)
56959,52, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
57108,38, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
57261,20, netherlands,1593080778,The Origin of Species,Charles Darwin,"Sciences, Technology & Medicine",Biology & Life Sciences,Young Adult (18-29)
57354,38, usa,380718154,Getting to 'I Do',Pat Allen,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,Adult (30-59)
57354,38, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
57354,38, usa,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Adult (30-59)
57697,45, usa,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Adult (30-59)
58079,46, usa,446679402,Driven,Vijay Lokapally,Sports,Cricket,Adult (30-59)
58516,30, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
58529,36, usa,553211412,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
58529,36, usa,812504577,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
59172,36, canada,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
59172,36, canada,812505042,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Adult (30-59)
59727,24, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
59810,45, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
59852,41, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
59971,27, usa,152023984,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
59971,27, usa,517025302,Relativity: The Special and the General Theory,Albert Einstein,Science & Mathematics,Mathematics,Young Adult (18-29)
59971,27, usa,1593080166,The Art of War,Lionel Giles translator,History,Ancient,Young Adult (18-29)
60244,47, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
60244,47, usa,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
60244,47, usa,312302894,Looking for Alaska,John Green,Teen & Young Adult,Romance,Adult (30-59)
60244,47, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
60244,47, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
60244,47, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
60392,43, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
60858,25, usa,425054713,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
60858,25, usa,440977096,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
61038,53, usa,345376595,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
61257,25, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
61348,28, usa,152023984,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
62471,33, canada,425027066,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
62689,37, usa,081120068X,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
